"Площадь, м²",Комнаты,Местоположение,Состояние,Тип дома,Этаж,Год постройки,Потолки,Цена
43.0,2.0,3,4,3,19,1971.0,2.86,25500000
59.0,3.0,3,4,3,19,1963.0,2.86,38000000
42.0,2.0,3,4,3,0,1970.0,2.86,30000000
56.0,3.0,3,2,3,23,1974.0,2.86,29500000
28.0,1.0,3,2,3,0,1962.0,2.86,16000000
70.0,3.0,3,0,3,26,1987.0,2.86,54000000
60.0,2.0,3,0,2,27,2007.0,2.86,38500000
60.0,2.0,3,4,2,24,2018.0,2.86,31500000
42.0,2.0,3,2,0,0,1961.0,2.86,20000000
17.0,1.0,3,4,1,19,1979.0,2.86,12000000
52.5,2.0,3,4,2,24,2016.0,2.86,35500000
71.0,3.0,3,4,3,19,1990.0,2.86,42500000
85.0,4.0,3,4,3,24,1987.0,2.86,50500000
75.0,3.0,3,4,3,29,1985.0,2.86,40000000
58.0,3.0,3,4,3,19,1966.0,2.86,45400000
60.0,2.0,3,1,2,26,2015.0,2.86,49000000
33.0,1.0,3,4,3,11,1964.0,2.86,21000000
53.0,2.0,3,4,3,27,1982.0,2.86,31000000
35.0,1.0,3,4,3,23,1993.0,2.86,26500000
33.0,1.0,3,0,2,23,2023.0,2.8,20900000
38.0,1.0,3,4,3,23,1988.0,2.86,28999000
55.0,2.0,3,4,2,1,2017.0,2.86,40000000
60.0,3.0,3,2,3,23,1966.0,2.86,45000000
22.0,1.0,3,2,1,23,1986.0,2.86,13500000
60.63,2.0,3,4,2,0,2023.0,2.86,35000000
58.0,3.0,3,4,3,11,1965.0,2.86,40000000
103.0,3.0,3,4,2,19,2014.0,2.86,62000000
60.0,3.0,3,4,3,24,1981.0,2.86,40000000
33.0,1.0,3,4,3,19,1966.0,2.86,21000000
33.0,1.0,3,4,3,11,1966.0,2.86,22000000
42.0,1.0,3,4,2,26,2017.0,2.86,34000000
85.0,3.0,3,4,2,3,2011.0,2.86,60000000
44.0,2.0,3,4,1,23,1966.0,2.86,27000000
33.0,1.0,3,4,3,19,1965.0,2.86,21500000
73.4,4.0,3,2,3,19,1968.0,2.86,40000000
33.0,1.0,3,4,3,11,1967.0,2.86,20500000
33.0,1.0,3,4,3,11,1966.0,2.86,21000000
42.0,1.0,3,4,2,28,2017.0,2.86,31500000
47.0,2.0,3,4,2,28,2022.0,2.86,37500000
52.0,2.0,3,4,3,19,1989.0,2.86,32500000
72.0,3.0,3,4,3,11,1984.0,2.86,38500000
40.0,1.0,3,4,3,29,1983.0,2.86,26000000
60.0,3.0,3,0,3,11,1975.0,2.86,30000000
41.0,1.0,3,0,3,11,1989.0,2.86,33000000
47.0,2.0,3,0,3,11,1975.0,2.86,24000000
33.0,1.0,3,0,3,11,1975.0,2.86,20000000
43.0,1.0,3,0,2,19,2023.0,2.8,25900000
32.0,1.0,3,0,2,24,2023.0,2.8,20500000
60.0,3.0,3,4,3,24,1974.0,2.86,39950000
36.22,1.0,3,1,2,28,2024.0,2.86,19500000
65.0,3.0,3,4,2,28,2010.0,2.86,45000000
79.0,4.0,3,4,1,0,1994.0,2.86,52000000
60.0,2.0,3,0,2,5,2023.0,2.86,45000000
51.5,2.0,3,0,2,30,2023.0,2.86,40000000
80.0,3.0,3,4,1,24,1996.0,2.86,52000000
73.0,4.0,3,0,3,23,1969.0,2.86,60000000
33.0,1.0,3,1,2,26,2023.0,2.86,22000000
62.0,2.0,3,4,2,1,2005.0,2.86,40000000
41.0,1.0,3,4,3,27,1989.0,2.86,25500000
41.0,1.0,3,2,3,27,1989.0,2.86,25000000
41.0,1.0,3,2,3,27,1989.0,2.86,25000000
63.0,3.0,3,4,3,23,1976.0,2.86,37500000
108.0,3.0,3,4,2,1,2012.0,2.86,76990000
46.0,2.0,3,4,3,23,1969.0,2.86,29000000
42.8,2.0,3,2,3,19,1984.0,2.86,28000000
57.7,3.0,3,4,3,0,1965.0,2.86,33000000
63.0,2.0,3,4,2,29,2008.0,2.86,31000000
60.0,3.0,3,4,2,23,1969.0,2.86,29000000
41.0,2.0,3,4,3,0,1969.0,2.86,26000000
41.0,1.0,3,4,3,11,1989.0,2.86,31500000
55.0,2.0,3,4,3,24,1991.0,2.86,36000000
37.7,1.0,3,5,2,11,2023.0,2.86,25400000
100.0,3.0,3,5,2,28,2023.0,2.86,51000000
33.0,1.0,3,4,3,19,1982.0,2.86,24500000
73.5,2.0,3,4,2,0,2023.0,2.86,39999999
63.2,3.0,3,4,3,0,1974.0,2.86,36000000
72.0,3.0,3,4,3,29,1992.0,2.86,50000000
60.0,3.0,3,4,3,23,1969.0,2.86,42000000
60.0,3.0,3,4,3,23,1969.0,2.86,42000000
70.0,3.0,3,4,3,23,1991.0,2.86,59000000
22.0,1.0,3,4,3,24,1988.0,2.86,15000000
40.0,1.0,3,2,3,26,1986.0,2.86,27000000
42.43,1.0,3,0,2,0,2023.0,2.86,25000000
45.0,2.0,3,4,1,11,2023.0,2.86,52000000
37.0,1.0,3,5,2,27,2023.0,2.86,28500000
51.0,2.0,3,4,3,24,1996.0,2.86,29300000
86.0,3.0,3,0,1,11,1984.0,2.86,68000000
43.0,1.0,3,5,2,2,2024.0,2.86,21000000
80.0,3.0,3,4,3,28,1981.0,2.86,39500000
80.0,3.0,3,4,3,28,1981.0,2.86,39500000
46.0,2.0,3,4,3,11,1970.0,2.86,39000000
59.5,2.0,3,2,3,28,1998.0,2.86,34300000
82.0,4.0,3,4,3,0,1991.0,2.86,48000000
168.0,4.0,3,4,2,28,2012.0,2.86,120000000
74.0,3.0,3,4,3,0,1990.0,2.86,57000000
69.8,3.0,3,3,3,24,1991.0,2.86,45000000
43.0,1.0,3,5,2,0,2023.0,2.86,30500000
43.0,2.0,3,0,3,19,1968.0,2.86,38000000
22.0,1.0,3,4,1,11,1978.0,2.86,14500000
20.0,1.0,3,4,1,19,1972.0,2.86,15500000
60.0,3.0,3,4,3,0,1985.0,2.86,50000000
89.0,3.0,3,4,2,23,2019.0,2.86,62000000
44.0,2.0,3,4,3,19,1974.0,2.86,33000000
57.0,2.0,3,4,1,19,2008.0,2.8,30000000
33.0,1.0,3,4,3,19,1986.0,2.86,29500000
46.0,1.0,3,0,3,23,1988.0,2.86,33000000
144.0,4.0,3,0,2,7,2012.0,2.86,150000000
22.0,1.0,3,4,3,23,1965.0,2.86,14000000
77.0,3.0,3,4,1,24,1999.0,2.86,51000000
38.0,1.0,3,0,1,19,1990.0,2.86,29000000
40.0,1.0,3,4,3,24,1990.0,2.86,31000000
45.2,2.0,3,4,3,24,1974.0,2.86,31000000
85.0,3.0,3,4,2,29,2023.0,2.86,60500000
21.0,1.0,3,4,1,19,1978.0,2.7,14300000
91.1,3.0,3,0,2,24,2003.0,2.86,58000000
70.0,2.0,3,0,2,0,2006.0,2.86,46500000
64.8,1.0,3,4,2,28,2009.0,2.86,41000000
58.0,3.0,3,2,3,19,1961.0,2.86,35000000
64.8,1.0,3,4,2,28,2009.0,2.86,41000000
58.0,3.0,3,2,3,19,1961.0,2.86,35000000
87.0,3.0,3,0,2,1,2010.0,2.86,63000000
50.0,1.0,3,4,2,30,2022.0,2.86,40000000
11.0,1.0,3,0,3,23,1973.0,2.86,9500000
41.7,1.0,3,4,2,11,2015.0,2.86,32000000
41.0,1.0,3,4,2,19,2002.0,2.86,31500000
71.1,2.0,3,4,2,19,2015.0,2.86,54000000
13.5,1.0,3,4,3,11,1978.0,2.86,15000000
34.0,2.0,3,0,2,19,2020.0,2.86,15600000
98.0,3.0,3,4,2,27,2019.0,2.86,68000000
42.0,1.0,3,4,3,11,1992.0,2.86,31000000
110.0,3.0,3,4,1,0,2015.0,2.86,66500000
70.0,3.0,3,0,3,23,1986.0,2.86,41000000
59.6,3.0,3,4,3,19,1967.0,2.86,31900000
62.0,2.0,3,4,2,29,2012.0,2.86,60000000
85.0,3.0,3,4,2,3,2017.0,2.86,51000000
59.0,3.0,3,4,3,19,1969.0,2.86,29000000
63.3,3.0,3,4,2,24,2019.0,2.86,49500000
21.0,1.0,3,4,1,19,1978.0,2.86,14900000
44.0,2.0,3,4,3,11,1964.0,2.86,33000000
70.5,3.0,3,3,3,28,1989.0,2.86,39500000
73.4,3.0,3,4,3,27,1993.0,2.86,49000000
40.6,1.0,3,4,3,26,1991.0,2.86,30500000
57.15,2.0,3,3,3,27,1991.0,2.86,33500000
42.0,1.0,3,4,2,27,2019.0,2.86,29000000
63.0,2.0,3,0,3,29,1990.0,2.86,35500000
45.0,1.0,3,4,3,11,1994.0,2.86,30500000
62.0,2.0,3,5,2,11,2023.0,2.86,32500000
97.3,3.0,3,4,2,28,2019.0,2.86,58000000
54.0,2.0,3,0,3,0,1985.0,2.86,32500000
50.0,2.0,3,4,1,11,1980.0,2.86,32500000
85.0,4.0,3,4,3,19,1992.0,2.86,52990000
32.0,1.0,3,2,3,19,1967.0,2.86,20500000
110.0,3.0,3,4,2,29,2008.0,2.86,51200000
43.0,2.0,3,4,3,0,1968.0,2.86,24500000
41.0,1.0,3,4,2,19,1994.0,2.86,31500000
96.0,3.0,3,0,2,28,2022.0,2.86,60000000
88.0,2.0,3,4,2,8,2019.0,2.86,50500000
14.0,1.0,3,4,1,28,1982.0,2.86,10500000
36.7,1.0,3,2,1,11,1988.0,2.86,21500000
37.0,1.0,3,2,1,11,1988.0,2.86,21000000
60.0,2.0,3,2,3,28,1992.0,2.86,30500000
84.0,4.0,3,0,3,11,1991.0,2.86,48000000
59.0,3.0,3,0,3,19,1983.0,2.86,34000000
35.1,1.0,3,0,1,11,1974.0,2.86,25900000
31.0,1.0,3,4,3,23,1965.0,2.86,19800000
33.0,1.0,3,1,2,29,2023.0,2.86,21500000
55.4,2.0,3,0,2,23,2006.0,2.86,43500000
47.0,2.0,3,4,3,23,1963.0,2.86,25500000
70.0,3.0,3,0,3,24,1986.0,2.86,47000000
33.0,1.0,3,4,3,24,1981.0,2.86,24500000
105.0,3.0,3,4,1,26,2005.0,2.86,65500000
43.0,2.0,3,4,3,19,1964.0,2.86,23000000
60.0,3.0,3,0,3,0,1965.0,2.86,37000000
90.0,2.0,3,0,2,27,2013.0,2.86,65000000
66.4,3.0,3,4,3,11,1971.0,2.86,34000000
42.0,2.0,3,0,3,11,1985.0,2.86,24000000
43.0,2.0,3,0,3,23,1967.0,2.86,24000000
43.0,1.0,3,4,2,24,1983.0,2.86,24000000
32.4,1.0,3,2,1,19,1988.0,2.86,22500000
71.0,3.0,3,4,3,19,1990.0,2.86,42000000
45.0,2.0,3,4,3,11,1969.0,2.86,25000000
59.1,3.0,3,4,3,19,1969.0,2.86,30000000
65.0,3.0,3,0,2,28,1995.0,2.86,42000000
51.0,2.0,3,4,3,11,1985.0,2.86,37000000
47.0,2.0,3,4,2,24,2019.0,2.86,36000000
27.0,1.0,3,4,1,23,1976.0,2.86,14500000
60.0,3.0,3,4,3,11,1974.0,2.86,27000000
58.0,3.0,3,4,3,23,1968.0,2.86,30000000
42.0,1.0,3,4,2,27,2019.0,2.86,29000000
45.0,2.0,3,4,2,24,2023.0,2.86,38000000
43.8,1.0,3,0,2,19,2023.0,2.86,29000000
72.0,3.0,3,4,3,24,1986.0,2.86,50000000
110.0,3.0,3,4,2,29,2008.0,2.86,51200000
20.0,1.0,3,0,1,23,1978.0,2.86,14000000
60.0,2.0,3,4,2,0,2015.0,2.86,40500000
44.0,1.0,3,4,2,7,2015.0,2.86,31000000
44.9,2.0,3,4,3,0,1963.0,2.86,25000000
96.0,4.0,3,4,1,26,2001.0,2.86,57000000
38.0,1.0,3,4,2,1,2000.0,2.86,23000000
70.6,3.0,3,4,3,29,1987.0,2.86,45500000
19.0,1.0,3,0,3,0,1979.0,2.86,13000000
84.0,4.0,3,0,3,11,1991.0,2.86,48000000
58.7,3.0,3,0,3,0,1968.0,2.7,36000000
24.0,1.0,3,4,3,30,1988.0,2.86,13000000
59.0,3.0,3,0,3,19,1983.0,2.86,34000000
112.0,3.0,3,4,2,19,2012.0,2.86,119000000
40.0,2.0,3,0,2,1,2018.0,2.8,26000000
44.0,1.0,3,0,2,6,2015.0,3.2,31000000
36.7,1.0,3,2,1,11,1988.0,2.86,21500000
35.1,1.0,3,0,1,11,1974.0,2.86,25900000
37.0,1.0,3,2,1,11,1988.0,2.86,21000000
33.0,1.0,3,1,2,29,2023.0,2.86,21500000
44.0,2.0,3,0,3,11,1967.0,2.86,28000000
76.3,3.0,3,0,3,0,1991.0,2.86,45300000
96.0,4.0,3,4,1,26,2001.0,2.86,57000000
44.9,2.0,3,4,3,0,1963.0,2.86,25000000
120.0,3.0,3,4,2,9,2022.0,2.86,115000000
96.6,4.0,3,0,3,26,1992.0,2.86,44500000
19.0,1.0,3,4,1,11,1969.0,2.86,12500000
43.0,2.0,3,4,3,23,1968.0,2.86,23500000
31.0,1.0,3,4,3,24,1966.0,2.86,23500000
25.0,1.0,3,4,1,11,1990.0,2.86,14000000
60.0,3.0,3,4,3,23,1968.0,2.86,29500000
84.0,4.0,3,4,3,11,1991.0,2.86,48000000
17.0,1.0,3,4,3,11,1965.0,2.86,12300000
45.0,2.0,3,4,3,19,1965.0,2.86,26500000
74.0,2.0,3,0,2,23,2017.0,2.86,46400000
15.0,1.0,3,4,3,11,1966.0,2.86,13500000
100.0,3.0,3,4,2,26,2022.0,2.86,61000000
53.0,2.0,3,4,2,28,2019.0,2.86,44000000
58.0,2.0,3,4,3,24,1983.0,2.86,31500000
45.0,2.0,3,4,3,23,1975.0,2.7,25000000
90.0,3.0,3,4,2,24,2015.0,2.86,53000000
43.0,2.0,3,4,2,24,2020.0,2.86,38000000
225.0,5.0,3,4,2,26,2013.0,2.86,202000000
70.0,3.0,3,4,3,23,1986.0,2.86,41000000
58.2,2.0,3,4,3,27,1990.0,2.86,40500000
44.0,1.0,3,0,3,19,1995.0,2.86,33500000
45.0,2.0,3,4,3,23,1975.0,2.7,25000000
43.0,2.0,3,4,2,24,2020.0,2.86,38000000
70.0,3.0,3,4,3,23,1986.0,2.86,41000000
225.0,5.0,3,4,2,26,2013.0,2.86,202000000
58.2,2.0,3,4,3,27,1990.0,2.86,40500000
44.0,1.0,3,0,3,19,1995.0,2.86,33500000
35.0,1.0,3,4,3,23,1994.0,2.86,26300000
40.0,1.0,3,2,3,23,1983.0,2.86,21000000
56.0,3.0,3,0,3,23,1970.0,2.85,27500000
42.6,2.0,3,2,3,0,1963.0,2.86,25900000
45.5,2.0,3,5,2,26,2023.0,2.86,25800000
60.0,3.0,3,4,3,23,1968.0,2.86,31500000
125.0,3.0,3,4,2,23,2007.0,2.86,67000000
60.0,3.0,3,4,3,0,1970.0,2.86,31500000
50.9,2.0,3,1,2,27,2023.0,2.86,35000000
72.0,3.0,3,4,3,11,1990.0,2.86,37000000
58.0,3.0,3,0,3,0,1963.0,2.86,29000000
84.4,2.0,3,4,2,6,2022.0,2.86,66000000
115.0,3.0,3,0,2,1,2011.0,2.86,125000000
101.0,3.0,3,0,2,29,2023.0,2.8,47500000
31.0,1.0,3,4,3,11,1967.0,2.86,20999999
63.0,2.0,3,2,1,0,1985.0,2.86,33000000
55.0,2.0,3,4,3,0,1985.0,2.86,34000000
60.1,2.0,3,4,2,19,2018.0,2.86,41500000
35.1,1.0,3,4,1,11,1974.0,2.86,25900000
74.0,3.0,3,4,3,23,1989.0,2.86,47000000
31.0,1.0,3,4,3,24,1974.0,2.86,21000000
35.1,1.0,3,4,1,11,1974.0,2.86,25900000
58.7,3.0,3,2,3,11,1966.0,2.86,30000000
97.2,3.0,3,4,2,1,2011.0,2.86,67000000
18.5,1.0,3,4,1,11,1980.0,2.86,12500000
56.19,1.0,3,5,2,23,2023.0,2.86,26465490
33.7,1.0,3,4,3,23,1979.0,2.86,24000000
65.0,2.0,3,4,2,28,2009.0,2.86,40500000
60.0,3.0,3,4,3,11,1974.0,2.86,35500000
55.0,2.0,3,4,2,29,2007.0,2.86,31000000
67.0,3.0,3,4,2,28,1998.0,2.86,37990000
92.0,3.0,3,5,2,28,2023.0,2.86,61500000
58.0,3.0,3,4,3,11,1968.0,2.86,32500000
72.0,3.0,3,0,3,11,1971.0,2.86,39000000
40.2,1.0,3,4,3,29,1989.0,2.86,25800099
92.0,3.0,3,5,2,26,2019.0,2.86,49000000
67.0,3.0,3,4,3,26,1993.0,2.86,33000000
60.0,3.0,3,4,3,11,1974.0,2.86,35500000
35.0,1.0,3,0,3,11,1970.0,2.86,20500000
65.0,2.0,3,4,2,28,2009.0,2.86,40500000
33.7,1.0,3,4,3,23,1979.0,2.86,24000000
55.0,2.0,3,4,2,29,2007.0,2.86,31000000
72.0,3.0,3,0,3,11,1971.0,2.86,39000000
46.0,2.0,3,4,1,11,1974.0,2.86,28000000
73.0,3.0,3,0,1,23,1995.0,2.86,49000000
33.0,1.0,3,4,3,19,1970.0,2.86,20500000
55.0,2.0,3,4,2,19,2021.0,2.86,40999000
38.0,1.0,3,4,2,0,2018.0,2.86,31000000
44.0,2.0,3,0,1,11,1980.0,2.8,14000000
79.0,3.0,3,4,2,23,2014.0,2.86,49000000
74.6,2.0,3,0,2,24,2023.0,2.86,45000000
80.0,4.0,3,2,2,26,1991.0,2.86,54000000
43.0,1.0,3,4,3,19,1982.0,2.86,25500000
35.0,1.0,3,0,3,11,1974.0,2.86,25900000
35.0,1.0,3,0,3,11,1974.0,2.86,25900000
65.0,2.0,3,4,2,29,2023.0,2.86,45000000
33.0,1.0,3,4,3,19,1967.0,2.86,21000000
108.0,3.0,3,0,2,23,2023.0,2.86,65000000
92.0,3.0,3,5,2,28,2023.0,2.86,61500000
67.0,3.0,3,4,2,28,1998.0,2.86,37990000
58.0,3.0,3,4,3,11,1968.0,2.86,32500000
32.0,1.0,3,4,3,24,1966.0,2.86,23800000
33.5,1.0,3,4,3,23,1963.0,2.86,20200000
48.0,2.0,3,4,3,19,1974.0,2.86,24000000
57.0,3.0,3,4,3,11,1979.0,2.86,33500000
37.4,1.0,3,0,2,0,2023.0,2.86,25000000
69.2,3.0,3,3,3,24,1993.0,2.86,37000000
74.0,3.0,3,4,3,23,1989.0,2.86,47000000
59.0,2.0,3,4,2,1,2021.0,2.86,41500000
155.0,4.0,3,4,2,26,2012.0,2.86,160000000
44.3,1.0,3,5,2,24,2023.0,2.86,28500000
32.0,1.0,3,0,3,0,1966.0,2.86,20500000
97.6,4.0,3,4,2,26,2023.0,2.86,62000000
56.0,2.0,3,4,3,28,1990.0,2.86,40000000
35.0,1.0,3,0,3,11,1970.0,2.86,20500000
60.0,3.0,3,4,3,11,1974.0,2.86,35500000
65.0,2.0,3,4,2,28,2009.0,2.86,40500000
33.7,1.0,3,4,3,23,1979.0,2.86,24000000
55.0,2.0,3,4,2,29,2007.0,2.86,31000000
92.0,3.0,3,5,2,26,2019.0,2.86,49000000
67.0,3.0,3,4,3,26,1993.0,2.86,33000000
33.0,1.0,3,4,3,24,1974.0,2.86,20800000
40.2,1.0,3,4,3,29,1989.0,2.86,25800099
67.0,3.0,3,4,2,28,1998.0,2.86,37990000
66.0,3.0,3,0,3,19,1971.0,2.86,33500000
44.0,2.0,3,4,3,23,1966.0,2.86,27000000
15.0,1.0,3,4,1,23,1975.0,2.86,12700000
78.0,3.0,3,4,3,11,1981.0,2.86,45000000
37.0,1.0,3,0,3,0,1969.0,2.86,24000000
19.0,1.0,3,0,0,11,1979.0,2.86,15500000
99.0,3.0,3,0,2,23,2008.0,2.86,67000000
41.0,1.0,3,0,2,11,2000.0,2.86,25200000
80.0,3.0,3,5,2,3,2024.0,2.86,40000000
66.0,3.0,3,4,2,27,2022.0,2.86,52490000
66.5,2.0,3,1,2,0,2023.0,2.86,31500000
26.0,1.0,3,4,2,11,1991.0,2.86,14800000
50.0,2.0,3,4,1,19,2023.0,2.86,52000000
50.0,2.0,3,0,1,11,1980.0,2.86,42000000
70.0,3.0,3,0,3,23,1986.0,2.86,41000000
32.0,1.0,3,4,3,0,1968.0,2.86,21500000
11.0,1.0,3,4,3,0,1975.0,2.86,13000000
44.0,2.0,3,4,3,0,1960.0,2.86,27000000
82.6,4.0,3,1,3,24,1991.0,2.86,45000000
55.0,2.0,3,4,2,29,2009.0,2.86,36500000
40.0,1.0,3,2,3,19,1990.0,2.86,28500000
36.6,1.0,3,4,2,28,2017.0,2.86,27000000
58.0,2.0,3,4,1,28,2004.0,2.86,39500000
74.2,3.0,3,2,3,0,1969.0,2.86,33000000
71.0,3.0,3,4,1,23,1997.0,2.86,48000000
81.7,4.0,3,4,3,0,1993.0,2.86,52300000
37.0,1.0,3,0,1,0,1969.0,2.86,24000000
28.0,1.0,3,4,2,11,2018.0,2.86,23000000
60.0,2.0,3,4,3,29,1992.0,2.86,38500000
14.0,1.0,3,4,1,28,1982.0,2.86,12000000
66.2,1.0,3,4,2,23,2010.0,2.86,42000000
34.0,1.0,3,0,2,28,2023.0,2.86,27500000
94.0,3.0,3,4,2,0,2006.0,2.86,59000000
84.0,4.0,3,4,3,11,1991.0,2.86,48000000
71.0,3.0,3,0,3,28,1989.0,2.86,50500000
70.0,3.0,3,4,3,23,1987.0,2.86,49690000
51.8,2.0,3,2,3,28,1989.0,2.86,36000000
33.0,1.0,3,0,2,28,2022.0,2.8,26500000
105.0,3.0,3,5,2,26,2023.0,2.86,64000000
93.0,3.0,3,4,2,1,2017.0,2.86,54500000
43.0,1.0,3,0,2,0,2018.0,2.86,36000000
75.5,3.0,3,4,2,28,2006.0,2.86,56990000
50.0,2.0,3,4,2,11,2019.0,2.86,33500000
72.0,3.0,3,4,3,26,1990.0,2.86,42900000
72.0,3.0,3,4,3,11,1990.0,2.86,37000000
33.0,1.0,3,4,3,0,1968.0,2.86,22000000
72.0,3.0,3,4,3,28,1993.0,2.86,42000000
42.0,1.0,3,4,1,24,1973.0,2.86,28000000
62.0,3.0,3,4,3,19,1984.0,2.86,39500000
98.4,3.0,3,0,2,23,2008.0,2.86,67000000
60.0,3.0,3,4,3,23,1967.0,2.86,46000000
40.0,1.0,3,4,3,19,1980.0,2.86,26000000
54.0,2.0,3,4,3,0,1995.0,2.86,43000000
41.0,1.0,3,4,3,19,1994.0,2.86,30500000
35.0,1.0,3,4,3,23,1993.0,2.86,26500000
33.0,1.0,3,4,3,23,1982.0,2.86,26500000
105.0,3.0,3,4,2,11,2006.0,2.86,60790000
16.6,1.0,3,4,3,19,1965.0,2.86,14000000
44.0,2.0,3,4,3,11,1968.0,2.86,30000000
38.0,1.0,3,4,3,24,1990.0,2.86,25500000
72.0,3.0,3,4,3,11,1990.0,2.86,37000000
74.0,3.0,3,2,3,23,1989.0,2.86,47000000
103.0,3.0,3,5,2,5,2023.0,2.86,72000000
41.0,1.0,3,2,3,27,1992.0,2.86,25000000
72.0,3.0,3,4,3,28,1993.0,2.86,42000000
40.0,1.0,3,4,3,29,1991.0,2.86,24000000
43.0,2.0,3,4,3,0,1966.0,2.86,27650000
36.0,1.0,3,4,2,2,2017.0,2.86,30000000
185.0,4.0,3,0,1,11,2004.0,3.0,114000000
78.0,3.0,3,4,2,19,2004.0,2.86,43000000
33.0,1.0,3,4,3,11,1975.0,2.86,20000000
48.2,1.0,3,0,2,5,2023.0,2.86,41700000
42.0,1.0,3,4,3,11,1995.0,2.86,29900000
45.0,2.0,3,2,3,0,1968.0,2.86,25500000
52.0,2.0,3,4,3,23,1986.0,2.86,39500000
43.0,2.0,3,2,3,24,1981.0,2.86,24000000
52.0,2.0,3,4,1,19,1976.0,2.86,39500000
61.0,2.0,3,4,3,19,1985.0,2.86,37500000
60.0,3.0,3,4,3,0,1966.0,2.86,33200000
42.9,1.0,3,4,1,11,1969.0,2.86,24000000
88.2,3.0,3,3,2,23,2023.0,2.86,55000000
72.0,3.0,3,4,2,28,1993.0,2.86,42000000
52.0,2.0,3,3,3,0,1986.0,2.86,32500000
44.2,1.0,3,4,2,28,2005.0,2.86,29999000
269.0,6.0,3,0,2,29,2010.0,2.86,145000000
72.0,3.0,3,4,3,28,1987.0,2.86,42800000
33.0,1.0,3,0,3,11,1968.0,2.86,21000000
33.0,1.0,3,4,3,23,1972.0,2.86,23000000
72.0,3.0,3,4,3,26,1990.0,2.86,42900000
33.0,1.0,3,4,3,23,1963.0,2.86,23000000
33.0,1.0,3,4,3,23,1963.0,2.86,23000000
72.0,3.0,3,4,3,11,1990.0,2.86,37000000
68.2,3.0,3,4,3,0,1993.0,2.86,50000000
68.0,3.0,3,2,1,24,1996.0,2.86,39000000
40.0,1.0,3,4,3,24,1989.0,2.86,31000000
45.0,2.0,3,4,2,28,2023.0,2.86,38000000
92.0,3.0,3,4,2,28,2014.0,2.86,60000000
46.0,2.0,3,4,3,23,1967.0,2.86,26000000
94.0,3.0,3,4,2,0,2006.0,2.86,59000000
33.0,1.0,3,4,3,0,1979.0,2.86,21500000
32.3,1.0,3,4,1,23,1988.0,2.86,24000000
43.0,2.0,3,4,3,23,1968.0,2.86,28000000
41.2,1.0,3,4,3,19,1980.0,2.86,26500000
65.0,2.0,3,4,2,29,2023.0,2.86,44000000
56.1,2.0,3,5,2,3,2024.0,2.86,29500000
32.0,1.0,3,4,3,19,1968.0,2.86,22000000
53.0,2.0,3,4,2,26,2023.0,2.86,36500000
72.2,2.0,3,5,2,19,2023.0,2.86,33500000
62.0,2.0,3,5,2,11,2023.0,2.86,31500000
78.0,2.0,3,4,2,19,2016.0,2.86,52500000
30.0,1.0,3,4,1,24,1983.0,2.86,23000000
52.0,2.0,3,4,3,24,1985.0,2.86,32500000
53.0,2.0,3,4,1,11,2001.0,2.86,38900000
58.0,3.0,3,4,3,23,1963.0,2.86,30900000
44.0,2.0,3,2,3,19,1969.0,2.86,28000000
36.6,1.0,3,2,3,29,1982.0,2.86,22500000
34.0,1.0,3,3,1,24,1990.0,2.86,23500000
140.0,4.0,3,4,2,27,2012.0,2.86,90000000
53.0,1.0,3,4,2,28,2006.0,2.86,29500000
35.0,1.0,3,0,3,23,1993.0,2.8,26200000
165.0,5.0,3,5,2,19,2019.0,2.86,132000000
16.0,1.0,3,4,3,19,1975.0,2.86,10000000
43.0,2.0,3,4,2,0,1967.0,2.86,28000000
95.0,4.0,3,4,3,24,1989.0,2.86,52500000
310.0,1.0,3,4,2,29,2000.0,2.86,150000000
85.0,3.0,3,4,2,27,2019.0,2.86,72000000
58.0,2.0,3,4,3,11,1996.0,2.86,42500000
94.0,3.0,3,4,2,0,2006.0,2.86,59000000
90.0,4.0,3,4,2,28,1991.0,2.86,53000000
36.3,1.0,3,0,2,26,2023.0,2.86,28000000
77.5,2.0,3,1,2,24,2023.0,2.86,48000000
42.3,2.0,3,4,3,0,1968.0,2.86,28000000
72.3,2.0,3,5,2,19,2023.0,2.86,33500000
59.0,3.0,3,4,3,19,1969.0,2.86,30000000
62.0,2.0,3,3,3,27,1996.0,2.86,41500000
165.0,5.0,3,5,2,19,2019.0,2.86,132000000
58.5,3.0,3,0,3,0,1974.0,2.86,36000000
18.0,1.0,3,4,3,19,1970.0,2.86,12000000
61.0,3.0,3,4,3,19,1964.0,2.86,44000000
70.0,3.0,3,4,1,23,1992.0,2.86,60000000
61.0,2.0,3,5,2,19,2019.0,2.86,49000000
72.2,2.0,3,5,2,19,2023.0,2.86,33500000
83.5,2.0,3,4,2,23,2019.0,2.86,47000000
44.0,1.0,3,0,2,26,2005.0,2.86,28000000
105.0,3.0,3,5,2,19,2019.0,2.86,84000000
65.0,2.0,3,5,2,11,2019.0,2.86,43000000
62.4,3.0,3,2,3,19,1971.0,2.86,35000000
57.0,2.0,3,5,2,0,2019.0,2.86,37342800
77.0,3.0,3,4,2,29,2022.0,2.86,55000000
68.0,2.0,3,4,2,11,2017.0,2.86,45000000
68.0,2.0,3,4,2,11,2017.0,2.86,45000000
65.0,3.0,3,4,3,11,1970.0,2.86,45000000
